simulation,analysis,data,node,trial,scenario,heuristic,type,time,simulator-normalization
4,1,4,16,2,increasing0.25,even-even,Model(B3),89.50334012681161,1.02672034216600118375
4,1,4,16,2,increasing0.5,model-model,Simulator,159.5989,1.0
4,1,4,16,2,increasing0.5,model-model,Model(B),106.14809782608697,1.50354931711999980908
4,1,4,16,2,increasing0.5,model-model,Model(B1),106.14809782608697,1.50354931711999980908
4,1,4,16,2,increasing0.5,model-model,Model(B2),106.14809782608697,1.50354931711999980908
4,1,4,16,2,increasing0.5,model-model,Model(B3),142.45434604488213,1.12035121729256509323
4,1,4,16,2,increasing0.5,model-even,Simulator,164.1171,1.0
4,1,4,16,2,increasing0.5,model-even,Model(B),106.14809782608697,1.54611437567999980368
4,1,4,16,2,increasing0.5,model-even,Model(B1),106.14809782608697,1.54611437567999980368
4,1,4,16,2,increasing0.5,model-even,Model(B2),106.14809782608697,1.54611437567999980368
4,1,4,16,2,increasing0.5,model-even,Model(B3),152.77814389459857,1.07421844392365546816
4,1,4,16,2,increasing0.5,even-model,Simulator,147.0655,1.0
4,1,4,16,2,increasing0.5,even-model,Model(B),80.87474120082815,1.81843549440000016525
4,1,4,16,2,increasing0.5,even-model,Model(B1),80.87474120082815,1.81843549440000016525
4,1,4,16,2,increasing0.5,even-model,Model(B2),91.47254311932195,1.60775567164629344715
4,1,4,16,2,increasing0.5,even-model,Model(B3),142.45434604488213,1.03236934557029986873
4,1,4,16,2,increasing0.5,even-even,Simulator,150.2446,1.0
4,1,4,16,2,increasing0.5,even-even,Model(B),89.50334012681161,1.67864796763034707533
4,1,4,16,2,increasing0.5,even-even,Model(B1),89.50334012681161,1.67864796763034707533
4,1,4,16,2,increasing0.5,even-even,Model(B2),101.79634096903843,1.47593320712477484144
4,1,4,16,2,increasing0.5,even-even,Model(B3),152.77814389459857,.98341684333888453032
4,1,4,16,2,increasing0.75,model-model,Simulator,232.7615,1.0
4,1,4,16,2,increasing0.75,model-model,Model(B),106.14809782608697,2.19279953919999972156
4,1,4,16,2,increasing0.75,model-model,Model(B1),106.14809782608697,2.19279953919999972156
4,1,4,16,2,increasing0.75,model-model,Model(B2),106.70047699849863,2.18144760499313569133
4,1,4,16,2,increasing0.75,model-model,Model(B3),224.58481310251935,1.03640801345613749993
4,1,4,16,2,increasing0.75,model-even,Simulator,231.5077,1.0
4,1,4,16,2,increasing0.75,model-even,Model(B),106.14809782608697,2.18098774015999972306
4,1,4,16,2,increasing0.75,model-even,Model(B1),106.14809782608697,2.18098774015999972306
4,1,4,16,2,increasing0.75,model-even,Model(B2),117.1635195855459,1.97593671493426514366
4,1,4,16,2,increasing0.75,model-even,Model(B3),235.04785568956657,.98493857483115208727
4,1,4,16,2,increasing0.75,even-model,Simulator,222.5118,1.0
4,1,4,16,2,increasing0.75,even-model,Model(B),88.30413008639911,2.51983457378820826927
4,1,4,16,2,increasing0.75,even-model,Model(B1),121.63746341973246,1.82930319117377572633
4,1,4,16,2,increasing0.75,even-model,Model(B2),160.05071549774797,1.39025807731006927549
4,1,4,16,2,increasing0.75,even-model,Model(B3),336.8772196537789,.66051305050749218041
4,1,4,16,2,increasing0.75,even-even,Simulator,221.4096,1.0
4,1,4,16,2,increasing0.75,even-even,Model(B),103.99869396697001,2.12896519710449151573
4,1,4,16,2,increasing0.75,even-even,Model(B1),137.33202730030334,1.61222115738410095424
4,1,4,16,2,increasing0.75,even-even,Model(B2),175.74527937831886,1.25983241645644226047
4,1,4,16,2,increasing0.75,even-even,Model(B3),352.57178353434983,.62798445689692817026
4,1,4,16,2,decreasing0.25,model-model,Simulator,111.6876,1.0
4,1,4,16,2,decreasing0.25,model-model,Model(B),106.14809782608697,1.05218654207999986639
4,1,4,16,2,decreasing0.25,model-model,Model(B1),137.33202730030334,.81326695742846070693
4,1,4,16,2,decreasing0.25,model-model,Model(B2),175.74527937831886,.63550839257295320804
4,1,4,16,2,decreasing0.25,model-model,Model(B3),352.57178353434983,.31677974590135818279
4,1,4,16,2,decreasing0.25,model-even,Simulator,111.6969,1.0
4,1,4,16,2,decreasing0.25,model-even,Model(B),106.14809782608697,1.05227415551999986638
4,1,4,16,2,decreasing0.25,model-even,Model(B1),137.33202730030334,.81333467651906776343
4,1,4,16,2,decreasing0.25,model-even,Model(B2),175.74527937831886,.63556131006827881683
4,1,4,16,2,decreasing0.25,model-even,Model(B3),352.57178353434983,.31680612350851316357
4,1,4,16,2,decreasing0.25,even-model,Simulator,78.4491,1.0
4,1,4,16,2,decreasing0.25,even-model,Model(B),75.48309178743962,1.03929367679999991087
4,1,4,16,2,decreasing0.25,even-model,Model(B1),137.33202730030334,.57123674311204696711
4,1,4,16,2,decreasing0.25,even-model,Model(B2),175.74527937831886,.44637955726324912983
4,1,4,16,2,decreasing0.25,even-model,Model(B3),352.57178353434983,.22250532703890349705
4,1,4,16,2,decreasing0.25,even-even,Simulator,80.6175,1.0
4,1,4,16,2,decreasing0.25,even-even,Model(B),78.2349411231884,1.03045389748629110738
4,1,4,16,2,decreasing0.25,even-even,Model(B1),137.33202730030334,.58702621365746001383
4,1,4,16,2,decreasing0.25,even-even,Model(B2),175.74527937831886,.45871786875400720625
4,1,4,16,2,decreasing0.25,even-even,Model(B3),352.57178353434983,.22865556395878095063
4,1,4,16,2,decreasing0.5,model-model,Simulator,158.7986,1.0
4,1,4,16,2,decreasing0.5,model-model,Model(B),106.14809782608697,1.49600985087999981004
4,1,4,16,2,decreasing0.5,model-model,Model(B1),127.43167701863356,1.24614698413472064251
4,1,4,16,2,decreasing0.5,model-model,Model(B2),165.84492909664908,.95751254418793410026
4,1,4,16,2,decreasing0.5,model-model,Model(B3),342.67143325268006,.46341359270209321939
4,1,4,16,2,decreasing0.5,model-even,Simulator,159.0317,1.0
4,1,4,16,2,decreasing0.5,model-even,Model(B),106.14809782608697,1.49820583935999980976
4,1,4,16,2,decreasing0.5,model-even,Model(B1),127.43167701863356,1.24797619964418863141
4,1,4,16,2,decreasing0.5,model-even,Model(B2),165.84492909664908,.95891807404808530713
4,1,4,16,2,decreasing0.5,model-even,Model(B3),342.67143325268006,.46409383615801070185
4,1,4,16,2,decreasing0.5,even-model,Simulator,150.7681,1.0
4,1,4,16,2,decreasing0.5,even-model,Model(B),80.31543232620977,1.87719963191680447947
4,1,4,16,2,decreasing0.5,even-model,Model(B1),127.43167701863356,1.18312890112835991817
4,1,4,16,2,decreasing0.5,even-model,Model(B2),165.84492909664908,.90909080441125341925
4,1,4,16,2,decreasing0.5,even-model,Model(B3),342.67143325268006,.43997860740503040147
4,1,4,16,2,decreasing0.5,even-even,Simulator,149.3091,1.0
4,1,4,16,2,decreasing0.5,even-even,Model(B),83.79417176177537,1.78185543052423563120
4,1,4,16,2,decreasing0.5,even-even,Model(B1),127.43167701863356,1.17167962859162119745
4,1,4,16,2,decreasing0.5,even-even,Model(B2),165.84492909664908,.90029342961090759849
4,1,4,16,2,decreasing0.5,even-even,Model(B3),342.67143325268006,.43572088452993985277
4,1,4,16,2,decreasing0.75,model-model,Simulator,230.9008,1.0
4,1,4,16,2,decreasing0.75,model-model,Model(B),106.14809782608697,2.17527025663999972379
4,1,4,16,2,decreasing0.75,model-model,Model(B1),106.14809782608697,2.17527025663999972379
4,1,4,16,2,decreasing0.75,model-model,Model(B2),131.72892763413282,1.75284809606368002839
4,1,4,16,2,decreasing0.75,model-model,Model(B3),308.5554317901638,.74832842403833095653
4,1,4,16,2,decreasing0.75,model-even,Simulator,230.8964,1.0
4,1,4,16,2,decreasing0.75,model-even,Model(B),106.14809782608697,2.17522880511999972379
4,1,4,16,2,decreasing0.75,model-even,Model(B1),106.14809782608697,2.17522880511999972379
4,1,4,16,2,decreasing0.75,model-even,Model(B2),131.72892763413282,1.75281469413686695458
4,1,4,16,2,decreasing0.75,model-even,Model(B3),308.5554317901638,.74831416403981311399
4,1,4,16,2,decreasing0.75,even-model,Simulator,225.6000,1.0
4,1,4,16,2,decreasing0.75,even-model,Model(B),107.00362318840581,2.10833982324856914279
4,1,4,16,2,decreasing0.75,even-model,Model(B1),140.33695652173915,1.60755944543412571500
4,1,4,16,2,decreasing0.75,even-model,Model(B2),203.00744895073223,1.11128927123630199509
4,1,4,16,2,decreasing0.75,even-model,Model(B3),428.34843380871837,.52667403962247955545
4,1,4,16,2,decreasing0.75,even-even,Simulator,224.6260,1.0
4,1,4,16,2,decreasing0.75,even-even,Model(B),116.57737192450288,1.92684048620920110815
4,1,4,16,2,decreasing0.75,even-even,Model(B1),149.9107052578362,1.49839866081383970017
4,1,4,16,2,decreasing0.75,even-even,Model(B2),212.5811976868293,1.05665977256800895739
4,1,4,16,2,decreasing0.75,even-even,Model(B3),437.9221825448154,.51293587982840438408
4,1,4,16,3,ideal,model-model,Simulator,84.7800,1.0
4,1,4,16,3,ideal,model-model,Model(B),81.52012765419617,1.03998855791335394471
4,1,4,16,3,ideal,model-model,Model(B1),81.52012765419617,1.03998855791335394471
4,1,4,16,3,ideal,model-model,Model(B2),81.52012765419617,1.03998855791335394471
4,1,4,16,3,ideal,model-model,Model(B3),81.52012765419617,1.03998855791335394471
4,1,4,16,3,ideal,model-even,Simulator,109.1387,1.0
4,1,4,16,3,ideal,model-even,Model(B),106.14809782608697,1.02817386495999986944
4,1,4,16,3,ideal,model-even,Model(B1),106.14809782608697,1.02817386495999986944
4,1,4,16,3,ideal,model-even,Model(B2),106.14809782608697,1.02817386495999986944
4,1,4,16,3,ideal,model-even,Model(B3),106.14809782608697,1.02817386495999986944
4,1,4,16,3,ideal,even-model,Simulator,68.4993,1.0
4,1,4,16,3,ideal,even-model,Model(B),66.60272804774084,1.02847588991999992996
4,1,4,16,3,ideal,even-model,Model(B1),66.60272804774084,1.02847588991999992996
4,1,4,16,3,ideal,even-model,Model(B2),66.60272804774084,1.02847588991999992996
4,1,4,16,3,ideal,even-model,Model(B3),66.60272804774084,1.02847588991999992996
4,1,4,16,3,ideal,even-even,Simulator,79.7289,1.0
4,1,4,16,3,ideal,even-even,Model(B),77.90524159307066,1.02340867404602910135
4,1,4,16,3,ideal,even-even,Model(B1),77.90524159307066,1.02340867404602910135
4,1,4,16,3,ideal,even-even,Model(B2),77.90524159307066,1.02340867404602910135
4,1,4,16,3,ideal,even-even,Model(B3),77.90524159307066,1.02340867404602910135
4,1,4,16,3,transit,model-model,Simulator,305.4949,1.0
4,1,4,16,3,transit,model-model,Model(B),106.14809782608697,2.87800635391999963456
4,1,4,16,3,transit,model-model,Model(B1),106.14809782608697,2.87800635391999963456
4,1,4,16,3,transit,model-model,Model(B2),118.17438703239644,2.58511939576425587553
4,1,4,16,3,transit,model-model,Model(B3),305.77538198051747,.99908271889417395623
4,1,4,16,3,transit,model-even,Simulator,307.2376,1.0
4,1,4,16,3,transit,model-even,Model(B),106.14809782608697,2.89442398207999963247
4,1,4,16,3,transit,model-even,Model(B1),106.14809782608697,2.89442398207999963247
4,1,4,16,3,transit,model-even,Model(B2),131.78276862099204,2.33139433337917653141
4,1,4,16,3,transit,model-even,Model(B3),319.383763569113,.96197000300397351658
4,1,4,16,3,transit,even-model,Simulator,299.7621,1.0
4,1,4,16,3,transit,even-model,Model(B),141.85829127846793,2.11310947917430344251
4,1,4,16,3,transit,even-model,Model(B1),191.85829127846793,1.56241410263014267669
4,1,4,16,3,transit,even-model,Model(B2),265.8923708228921,1.12738135010149705805
4,1,4,16,3,transit,even-model,Model(B3),687.9946094561643,.43570414052655364008
4,1,4,16,3,transit,even-even,Simulator,303.2046,1.0
4,1,4,16,3,transit,even-even,Model(B),172.47714985280797,1.75794069103504353436
4,1,4,16,3,transit,even-even,Model(B1),222.47714985280797,1.36285726511959420305
4,1,4,16,3,transit,even-even,Model(B2),296.51122939723206,1.02257375080321468185
4,1,4,16,3,transit,even-even,Model(B3),718.6134680305044,.42193002704359178206
4,1,4,16,3,increasing0.25,model-model,Simulator,111.6384,1.0
4,1,4,16,3,increasing0.25,model-model,Model(B),106.14809782608697,1.05172303871999986645
4,1,4,16,3,increasing0.25,model-model,Model(B1),106.14809782608697,1.05172303871999986645
4,1,4,16,3,increasing0.25,model-model,Model(B2),106.14809782608697,1.05172303871999986645
4,1,4,16,3,increasing0.25,model-model,Model(B3),106.14809782608697,1.05172303871999986645
4,1,4,16,3,increasing0.25,model-even,Simulator,111.6260,1.0
4,1,4,16,3,increasing0.25,model-even,Model(B),106.14809782608697,1.05160622079999986647
4,1,4,16,3,increasing0.25,model-even,Model(B1),106.14809782608697,1.05160622079999986647
4,1,4,16,3,increasing0.25,model-even,Model(B2),106.14809782608697,1.05160622079999986647
4,1,4,16,3,increasing0.25,model-even,Model(B3),106.14809782608697,1.05160622079999986647
4,1,4,16,3,increasing0.25,even-model,Simulator,91.2643,1.0
4,1,4,16,3,increasing0.25,even-model,Model(B),88.8036373969878,1.02770902943999977571
4,1,4,16,3,increasing0.25,even-model,Model(B1),88.8036373969878,1.02770902943999977571
4,1,4,16,3,increasing0.25,even-model,Model(B2),88.8036373969878,1.02770902943999977571
4,1,4,16,3,increasing0.25,even-model,Model(B3),88.8036373969878,1.02770902943999977571
4,1,4,16,3,increasing0.25,even-even,Simulator,106.2491,1.0
4,1,4,16,3,increasing0.25,even-even,Model(B),103.87365545742753,1.02286859485315834069
4,1,4,16,3,increasing0.25,even-even,Model(B1),103.87365545742753,1.02286859485315834069
4,1,4,16,3,increasing0.25,even-even,Model(B2),103.87365545742753,1.02286859485315834069
4,1,4,16,3,increasing0.25,even-even,Model(B3),103.87365545742753,1.02286859485315834069
4,1,4,16,3,increasing0.5,model-model,Simulator,148.2033,1.0
4,1,4,16,3,increasing0.5,model-model,Model(B),106.14809782608697,1.39619364863999982271
4,1,4,16,3,increasing0.5,model-model,Model(B1),106.14809782608697,1.39619364863999982271
4,1,4,16,3,increasing0.5,model-model,Model(B2),106.14809782608697,1.39619364863999982271
4,1,4,16,3,increasing0.5,model-model,Model(B3),146.9958800252131,1.00821397153838461536
4,1,4,16,3,increasing0.5,model-even,Simulator,157.5129,1.0
4,1,4,16,3,increasing0.5,model-even,Model(B),106.14809782608697,1.48389752831999981158
4,1,4,16,3,increasing0.5,model-even,Model(B1),106.14809782608697,1.48389752831999981158
4,1,4,16,3,increasing0.5,model-even,Model(B2),111.14975089915546,1.41712328391009302116
4,1,4,16,3,increasing0.5,model-even,Model(B3),162.7391566046968,.96788568459039214731
4,1,4,16,3,increasing0.5,even-model,Simulator,147.3916,1.0
4,1,4,16,3,increasing0.5,even-model,Model(B),88.8036373969878,1.65974732927999963777
4,1,4,16,3,increasing0.5,even-model,Model(B1),88.8036373969878,1.65974732927999963777
4,1,4,16,3,increasing0.5,even-model,Model(B2),95.40647431967177,1.54488048165521054672
4,1,4,16,3,increasing0.5,even-model,Model(B3),146.9958800252131,1.00269204806773513055
4,1,4,16,3,increasing0.5,even-even,Simulator,152.4544,1.0
4,1,4,16,3,increasing0.5,even-even,Model(B),103.87365545742753,1.46769071838896840477
4,1,4,16,3,increasing0.5,even-even,Model(B1),103.87365545742753,1.46769071838896840477
4,1,4,16,3,increasing0.5,even-even,Model(B2),111.14975089915546,1.37161261061502191557
4,1,4,16,3,increasing0.5,even-even,Model(B3),162.7391566046968,.93680220040909335415
4,1,4,16,3,increasing0.75,model-model,Simulator,232.7607,1.0
4,1,4,16,3,increasing0.75,model-model,Model(B),106.14809782608697,2.19279200255999972156
4,1,4,16,3,increasing0.75,model-model,Model(B1),106.14809782608697,2.19279200255999972156
4,1,4,16,3,increasing0.75,model-model,Model(B2),117.052753253521,1.98851110743094334169
4,1,4,16,3,increasing0.75,model-model,Model(B3),243.0203280615189,.95778284004734885075
4,1,4,16,3,increasing0.75,model-even,Simulator,235.0552,1.0
4,1,4,16,3,increasing0.75,model-even,Model(B),106.14809782608697,2.21440802815999971882
4,1,4,16,3,increasing0.75,model-even,Model(B1),106.75883152173913,2.20174009634168847023
4,1,4,16,3,increasing0.75,model-even,Model(B2),136.40928559240476,1.72316128611913076045
4,1,4,16,3,increasing0.75,model-even,Model(B3),262.3768604004026,.89586863582898228508
4,1,4,16,3,increasing0.75,even-model,Simulator,223.0318,1.0
4,1,4,16,3,increasing0.75,even-model,Model(B),97.77011544094974,2.28118581014363857632
4,1,4,16,3,increasing0.75,even-model,Model(B1),131.1034487742831,1.70118942015009233074
4,1,4,16,3,increasing0.75,even-model,Model(B2),175.57912988028147,1.27026372754024983591
4,1,4,16,3,increasing0.75,even-model,Model(B3),364.5304920922784,.61183304233309795600
4,1,4,16,3,increasing0.75,even-even,Simulator,230.5368,1.0
4,1,4,16,3,increasing0.75,even-even,Model(B),126.80491394927537,1.81804310905663769489
4,1,4,16,3,increasing0.75,even-even,Model(B1),160.13824728260872,1.43961111047477213092
4,1,4,16,3,increasing0.75,even-even,Model(B2),204.61392838860712,1.12669162757170475453
4,1,4,16,3,increasing0.75,even-even,Model(B3),393.565290600604,.58576507000448935904
4,1,4,16,3,decreasing0.25,model-model,Simulator,111.7226,1.0
4,1,4,16,3,decreasing0.25,model-model,Model(B),106.14809782608697,1.05251627007999986635
4,1,4,16,3,decreasing0.25,model-model,Model(B1),160.13824728260872,.69766343703534002759
4,1,4,16,3,decreasing0.25,model-model,Model(B2),204.61392838860712,.54601659271119639731
4,1,4,16,3,decreasing0.25,model-model,Model(B3),393.565290600604,.28387310229899765618
4,1,4,16,3,decreasing0.25,model-even,Simulator,111.7462,1.0
4,1,4,16,3,decreasing0.25,model-even,Model(B),106.14809782608697,1.05273860095999986632
4,1,4,16,3,decreasing0.25,model-even,Model(B1),160.13824728260872,.69781080969865106784
4,1,4,16,3,decreasing0.25,model-even,Model(B2),204.61392838860712,.54613193187791811910
4,1,4,16,3,decreasing0.25,model-even,Model(B3),393.565290600604,.28393306693653971432
4,1,4,16,3,decreasing0.25,even-model,Simulator,86.3279,1.0
4,1,4,16,3,decreasing0.25,even-model,Model(B),83.87010198604402,1.02930481727999993899
4,1,4,16,3,decreasing0.25,even-model,Model(B1),160.13824728260872,.53908358224784538104
4,1,4,16,3,decreasing0.25,even-model,Model(B2),204.61392838860712,.42190627334051383934
4,1,4,16,3,decreasing0.25,even-model,Model(B3),393.565290600604,.21934835734182376496
4,1,4,16,3,decreasing0.25,even-even,Simulator,98.7443,1.0
4,1,4,16,3,decreasing0.25,even-even,Model(B),96.37096637228262,1.02462706058740921370
4,1,4,16,3,decreasing0.25,even-even,Model(B1),160.13824728260872,.61661908804170979092
4,1,4,16,3,decreasing0.25,even-even,Model(B2),204.61392838860712,.48258835934405563794
4,1,4,16,3,decreasing0.25,even-even,Model(B3),393.565290600604,.25089687113746828539
4,1,4,16,3,decreasing0.5,model-model,Simulator,159.5930,1.0
4,1,4,16,3,decreasing0.5,model-model,Model(B),106.14809782608697,1.50349373439999980909
4,1,4,16,3,decreasing0.5,model-model,Model(B1),138.64795563700707,1.15106637719079650103
4,1,4,16,3,decreasing0.5,model-model,Model(B2),183.12363674300548,.87150409875253721362
4,1,4,16,3,decreasing0.5,model-model,Model(B3),372.0749989550024,.42892696485447194476
4,1,4,16,3,decreasing0.5,model-even,Simulator,159.8215,1.0
4,1,4,16,3,decreasing0.5,model-even,Model(B),106.14809782608697,1.50564638719999980881
4,1,4,16,3,decreasing0.5,model-even,Model(B1),138.64795563700707,1.15271443611059935580
4,1,4,16,3,decreasing0.5,model-even,Model(B2),183.12363674300548,.87275188961156583488
4,1,4,16,3,decreasing0.5,model-even,Model(B3),372.0749989550024,.42954108835280361870
4,1,4,16,3,decreasing0.5,even-model,Simulator,152.7128,1.0
4,1,4,16,3,decreasing0.5,even-model,Model(B),92.49955823829889,1.65095707383357185196
