simulation,analysis,data,node,scenario,heuristic,time,model,model-bw,ideal-normalization,model-normalization
4,4,4,8,decreasing0.25,model-even,544.6692,535.7986582880435,1302.6465762573346,.72856438883006301294,1.20525393859517906567
4,4,4,8,decreasing0.25,even-model,603.0015,592.46785982009,1302.6465762573346,1.94162360544760913636,1.33433271580952414671
4,4,4,8,decreasing0.25,even-even,698.6711,688.6257608695653,1302.6465762573346,1.76098575929426591052,1.54603215136384839185
4,4,4,8,decreasing0.5,model-model,586.7301,815.9302410788421,1225.5195382138563,1.01446581354704894983,1.00000000000000000000
4,4,4,8,decreasing0.5,model-even,586.0661,847.0374874556535,1225.5195382138563,.78393801221093205334,.99886830418279205379
4,4,4,8,decreasing0.5,even-model,586.7301,815.9302410788421,1225.5195382138563,1.88923080985144523411,1.00000000000000000000
4,4,4,8,decreasing0.5,even-even,586.0661,847.0374874556535,1225.5195382138563,1.47716723377441713925,.99886830418279205379
4,4,4,8,decreasing0.75,model-model,877.8231,1513.9790505691296,1513.9790505691296,1.51777030919649853483,1.00000000000000000000
4,4,4,8,decreasing0.75,model-even,875.1644,1564.2647472094459,1564.2647472094459,1.17064378931621027715,.99697125764860824464
4,4,4,8,decreasing0.75,even-model,877.8231,1513.9790505691296,1513.9790505691296,2.82653036910720311586,1.00000000000000000000
4,4,4,8,decreasing0.75,even-even,875.1644,1564.2647472094459,1564.2647472094459,2.20583339634530560806,.99697125764860824464
4,4,4,8,ideal,model-model,526.8938,517.4301839464883,517.4301839464883,1.00000000000000000000,1.00000000000000000000
4,4,4,8,ideal,model-even,704.4616,694.3947533444817,694.3947533444817,1.00000000000000000000,1.33700871029418072484
4,4,4,8,ideal,even-model,340.5089,334.73820080091537,334.73820080091537,1.00000000000000000000,.64625717744258899990
4,4,4,8,ideal,even-even,409.3199,404.00597826086965,404.00597826086965,1.00000000000000000000,.77685465268333011320
4,4,4,8,transit,model-model,1168.0001,2225.7189007193388,2225.7189007193388,2.21676569357999657616,1.00000000000000000000
4,4,4,8,transit,model-even,1172.5651,2354.160986317165,2354.160986317165,1.66448405420536761691,1.00390839007633646606
4,4,4,8,transit,even-model,1168.0001,2225.7189007193388,2225.7189007193388,3.43016026893863860827,1.00000000000000000000
4,4,4,8,transit,even-even,1172.5651,2354.160986317165,2354.160986317165,2.86466673132676911139,1.00390839007633646606
4,4,4,8,increasing0.25,model-model,462.1971,453.2078804347826,453.2078804347826,.87721111920466705055,1.00000000000000000000
4,4,4,8,increasing0.25,model-even,573.0539,564.1957370923914,564.1957370923914,.81346364372451245035,1.23984745901694320453
4,4,4,8,increasing0.25,even-model,680.5611,669.4764016018307,669.4764016018307,1.99865877220830351277,1.47244779337646211973
4,4,4,8,increasing0.25,even-even,818.0573,808.0119565217393,808.0119565217393,1.99857690769493493964,1.76993170229756958665
4,4,4,8,increasing0.5,model-model,585.4707,557.2857286634461,557.2857286634461,1.11117401647163052592,1.00000000000000000000
4,4,4,8,increasing0.5,model-even,643.5742,634.6981997282609,634.6981997282609,.91356888721826711349,1.09924237028428578919
4,4,4,8,increasing0.5,even-model,585.4707,557.2857286634461,557.2857286634461,1.71939911115392284900,1.00000000000000000000
4,4,4,8,increasing0.5,even-even,643.5742,634.6981997282609,634.6981997282609,1.57230127340498226448,1.09924237028428578919
4,4,4,8,increasing0.75,model-model,873.0596,1155.9412001777473,1155.9412001777473,1.65699349660216157411,1.00000000000000000000
4,4,4,8,increasing0.75,model-even,881.9250,1271.7863768081822,1271.7863768081822,1.25191351806826660246,1.01015440412086414260
4,4,4,8,increasing0.75,even-model,873.0596,1155.9412001777473,1155.9412001777473,2.56398467117893247430,1.00000000000000000000
4,4,4,8,increasing0.75,even-even,881.9250,1271.7863768081822,1271.7863768081822,2.15461061140687271740,1.01015440412086414260
4,4,4,8,decreasing0.25,model-model,485.6161,476.4763427109974,1271.7863768081822,.92165840630502769248,1.00000000000000000000
4,4,4,8,decreasing0.25,model-even,580.2589,570.2061036789298,1271.7863768081822,.82369131262797006962,1.19489222041855696300
4,4,4,8,decreasing0.25,even-model,485.6161,476.4763427109974,1271.7863768081822,1.42614803900867202002,1.00000000000000000000
4,4,4,8,decreasing0.25,even-even,580.2589,570.2061036789298,1271.7863768081822,1.41761712538286069160,1.19489222041855696300
4,4,4,8,decreasing0.5,model-model,588.1878,827.4405485351616,1165.817960306206,1.11633084314144520205,1.00000000000000000000
4,4,4,8,decreasing0.5,model-even,589.1150,855.4297508240412,1165.817960306206,.83626275726029637385,1.00157636727589385566
4,4,4,8,decreasing0.5,even-model,588.1878,827.4405485351616,1165.817960306206,1.72737863826760475276,1.00000000000000000000
4,4,4,8,decreasing0.5,even-even,589.1150,855.4297508240412,1165.817960306206,1.43925325888137859898,1.00157636727589385566
4,4,4,8,decreasing0.75,model-model,878.3519,1526.3547101246556,1526.3547101246556,1.66703783570806868480,1.00000000000000000000
4,4,4,8,decreasing0.75,model-even,878.7142,1613.277380932109,1613.277380932109,1.24735571108489092947,1.00041247704934662291
4,4,4,8,decreasing0.75,even-model,878.3519,1526.3547101246556,1526.3547101246556,2.57952699621067173280,1.00000000000000000000
4,4,4,8,decreasing0.75,even-even,878.7142,1613.277380932109,1613.277380932109,2.14676638003673899070,1.00041247704934662291
4,4,4,8,ideal,model-model,460.2245,451.18659420289856,451.18659420289856,1.00000000000000000000,1.00000000000000000000
4,4,4,8,ideal,model-even,553.2949,543.4782608695652,543.4782608695652,1.00000000000000000000,1.20222826033816104966
4,4,4,8,ideal,even-model,329.9948,324.21143394648834,324.21143394648834,1.00000000000000000000,.71703005815639975707
4,4,4,8,ideal,even-even,379.7002,374.3660639632107,374.3660639632107,1.00000000000000000000,.82503256562829662479
4,4,4,8,transit,model-model,1166.8343,2219.944659409402,2219.944659409402,2.53535893895261986269,1.00000000000000000000
4,4,4,8,transit,model-even,1167.2036,2320.7045948713585,2320.7045948713585,2.10955062119676143770,1.00031649738099059995
4,4,4,8,transit,even-model,1166.8343,2219.944659409402,2219.944659409402,3.53591723263518091800,1.00000000000000000000
4,4,4,8,transit,even-even,1167.2036,2320.7045948713585,2320.7045948713585,3.07401365603705239028,1.00031649738099059995
4,4,4,8,increasing0.25,model-model,487.9081,478.611995341615,478.611995341615,1.06015238215262333926,1.00000000000000000000
4,4,4,8,increasing0.25,model-even,609.2271,600.3576766304348,600.3576766304348,1.10108931060091101508,1.24865133413444048172
4,4,4,8,increasing0.25,even-model,659.5334,648.4228678929767,648.4228678929767,1.99861755397357776546,1.35175743136873521878
4,4,4,8,increasing0.25,even-even,758.7790,748.7321279264214,748.7321279264214,1.99836344568688665426,1.55516786870314307141
4,4,4,8,increasing0.5,model-model,582.1873,550.835248447205,550.835248447205,1.26500718670996437608,1.00000000000000000000
4,4,4,8,increasing0.5,model-even,617.2106,608.3448539402174,608.3448539402174,1.11551832485714218583,1.06015813124058185398
4,4,4,8,increasing0.5,even-model,582.1873,550.835248447205,550.835248447205,1.76423173940922705448,1.00000000000000000000
4,4,4,8,increasing0.5,even-even,617.2106,608.3448539402174,608.3448539402174,1.62552087146648856123,1.06015813124058185398
4,4,4,8,increasing0.75,model-model,871.7109,1158.0064081989092,1158.0064081989092,1.89409929284512232616,1.00000000000000000000
4,4,4,8,increasing0.75,model-even,871.3445,1226.6136481057413,1226.6136481057413,1.57482836006621423765,.99957967716131575273
4,4,4,8,increasing0.75,even-model,871.7109,1158.0064081989092,1158.0064081989092,2.64158980686968400714,1.00000000000000000000
4,4,4,8,increasing0.75,even-even,871.3445,1226.6136481057413,1226.6136481057413,2.29482233614836125975,.99957967716131575273
4,4,4,8,decreasing0.25,model-model,460.2118,451.18659420289856,1226.6136481057413,.99997240477201887339,1.00000000000000000000
4,4,4,8,decreasing0.25,model-even,553.2816,543.4782608695652,1226.6136481057413,.99997596218580724311,1.20223253727957431773
4,4,4,8,decreasing0.25,even-model,460.2118,451.18659420289856,1226.6136481057413,1.39460318768659384935,1.00000000000000000000
4,4,4,8,decreasing0.25,even-even,553.2816,543.4782608695652,1226.6136481057413,1.45715382820446236267,1.20223253727957431773
4,4,4,8,decreasing0.5,model-model,587.4195,801.2627578117101,1148.025950477283,1.27637598606766914842,1.00000000000000000000
4,4,4,8,decreasing0.5,model-even,586.3965,824.3310181151521,1148.025950477283,1.05982632408142565564,.99825848477961661129
4,4,4,8,decreasing0.5,even-model,587.4195,801.2627578117101,1148.025950477283,1.78008714076706663256,1.00000000000000000000
4,4,4,8,decreasing0.5,even-even,586.3965,824.3310181151521,1148.025950477283,1.54436710857671394431,.99825848477961661129
4,4,4,8,decreasing0.75,model-model,875.8086,1460.1255032050428,1460.1255032050428,1.90300299093159968667,1.00000000000000000000
4,4,4,8,decreasing0.75,model-even,893.5065,1553.2962427236764,1553.2962427236764,1.61488294940003965335,1.02020749739155335994
4,4,4,8,decreasing0.75,even-model,875.8086,1460.1255032050428,1460.1255032050428,2.65400727526615570912,1.00000000000000000000
4,4,4,8,decreasing0.75,even-even,893.5065,1553.2962427236764,1553.2962427236764,2.35318943735083626503,1.02020749739155335994
4,4,4,8,ideal,model-model,473.5028,464.49154589371983,464.49154589371983,1.00000000000000000000,1.00000000000000000000
4,4,4,8,ideal,model-even,641.7668,631.6994147157191,631.6994147157191,1.00000000000000000000,1.35536009501950146862
4,4,4,8,ideal,even-model,309.7273,304.2350543478261,304.2350543478261,1.00000000000000000000,.65411925758411565887
4,4,4,8,ideal,even-even,383.7108,378.3832044314382,378.3832044314382,1.00000000000000000000,.81036648568920817363
4,4,4,8,transit,model-model,1169.4586,2141.108072654058,2141.108072654058,2.46980292407985760591,1.00000000000000000000
4,4,4,8,transit,model-even,1164.3728,2290.4555081160147,2290.4555081160147,1.81432383227053814563,.99565115002788469809
4,4,4,8,transit,even-model,1169.4586,2141.108072654058,2141.108072654058,3.77576855511283635636,1.00000000000000000000
4,4,4,8,transit,even-even,1164.3728,2290.4555081160147,2290.4555081160147,3.03450619581205428671,.99565115002788469809
4,4,4,8,increasing0.25,model-model,512.7642,503.2206119162641,503.2206119162641,1.08291693312056444016,1.00000000000000000000
4,4,4,8,increasing0.25,model-even,578.4393,568.3869147157191,568.3869147157191,.90132319091607730409,1.12808050952075047360
4,4,4,8,increasing0.25,even-model,618.9883,608.4701086956522,608.4701086956522,1.99849448208149556077,1.20715974321140204405
4,4,4,8,increasing0.25,even-even,766.8336,756.7664088628763,756.7664088628763,1.99846759590816833928,1.49548973972831956677
4,4,4,8,increasing0.5,model-model,618.9895,608.4701086956522,608.4701086956522,1.30725626120901502588,1.00000000000000000000
4,4,4,8,increasing0.5,model-even,766.8129,756.7664088628763,756.7664088628763,1.19484663276442471003,1.23881406712068621519
4,4,4,8,increasing0.5,even-model,618.9895,608.4701086956522,608.4701086956522,1.99849835645743852737,1.00000000000000000000
4,4,4,8,increasing0.5,even-even,766.8129,756.7664088628763,756.7664088628763,1.99841364902942528591,1.23881406712068621519
4,4,4,8,increasing0.75,model-model,870.1622,1070.0562155786415,1070.0562155786415,1.83771289208849451365,1.00000000000000000000
4,4,4,8,increasing0.75,model-even,872.0663,1144.6447160727128,1144.6447160727128,1.35885231208594773054,1.00218821272631700158
4,4,4,8,increasing0.75,even-model,870.1622,1070.0562155786415,1070.0562155786415,2.80944624513241164082,1.00000000000000000000
4,4,4,8,increasing0.75,even-even,872.0663,1144.6447160727128,1144.6447160727128,2.27271763004846358246,1.00218821272631700158
4,4,4,8,decreasing0.25,model-model,512.7580,503.2206119162641,1144.6447160727128,1.08290383921700146229,1.00000000000000000000
4,4,4,8,decreasing0.25,model-even,578.4391,568.3869147157191,1144.6447160727128,.90132287927639759488,1.12809375962929881152
4,4,4,8,decreasing0.25,even-model,512.7580,503.2206119162641,1144.6447160727128,1.65551438313639127064,1.00000000000000000000
4,4,4,8,decreasing0.25,even-even,578.4391,568.3869147157191,1144.6447160727128,1.50748714917588975864,1.12809375962929881152
4,4,4,8,decreasing0.5,model-model,585.1559,787.3704362505348,1067.4544492742937,1.23580240708185886123,1.00000000000000000000
4,4,4,8,decreasing0.5,model-even,585.3288,832.0583338234103,1067.4544492742937,.91205839878286006692,1.00029547681224781293
4,4,4,8,decreasing0.5,even-model,585.1559,787.3704362505348,1067.4544492742937,1.88926161820414280562,1.00000000000000000000
4,4,4,8,decreasing0.5,even-even,585.3288,832.0583338234103,1067.4544492742937,1.52544259895733974649,1.00029547681224781293
4,4,4,8,decreasing0.75,model-model,875.8011,1404.4351827809437,1404.4351827809437,1.84962179737902289067,1.00000000000000000000
4,4,4,8,decreasing0.75,model-even,873.9904,1504.9731073733349,1504.9731073733349,1.36185044162459011591,.99793252143665953376
4,4,4,8,decreasing0.75,even-model,875.8011,1404.4351827809437,1404.4351827809437,2.82765226055307362315,1.00000000000000000000
4,4,4,8,decreasing0.75,even-even,873.9904,1504.9731073733349,1504.9731073733349,2.27773208364215966816,.99793252143665953376
4,4,8,16,ideal,model-model,171.3065,166.2080615942029,166.2080615942029,1.00000000000000000000,1.00000000000000000000
4,4,8,16,ideal,model-even,250.9630,245.68258779264215,245.68258779264215,1.00000000000000000000,1.46499403116635971197
4,4,8,16,ideal,even-model,161.9093,157.660423136646,157.660423136646,1.00000000000000000000,.94514393791245516077
4,4,8,16,ideal,even-even,188.4426,184.26194084448161,184.26194084448161,1.00000000000000000000,1.10003181432111449361
4,4,8,16,transit,model-model,2329.3044,2450.978513312577,2450.978513312577,13.59729140458768347961,1.00000000000000000000
4,4,8,16,transit,model-even,2323.3428,2476.94955611149,2476.94955611149,9.25771049915724628730,.99744060930808356348
4,4,8,16,transit,even-model,2320.3353,7352.935539937731,7352.935539937731,14.33108104352251538361,.99614945131258928631
4,4,8,16,transit,even-even,2318.4769,7430.848668334471,7430.848668334471,12.30335868853433353180,.99535161655986224900
4,4,8,16,increasing0.25,model-model,608.2313,340.635597826087,340.635597826087,3.55054420001576122330,1.00000000000000000000
4,4,8,16,increasing0.25,model-even,656.2795,445.6567871587462,445.6567871587462,2.61504484724839916641,1.07899659225034949697
4,4,8,16,increasing0.25,even-model,580.2529,373.1808735285505,373.1808735285505,3.58381451837541141861,.95400039425790813461
4,4,8,16,increasing0.25,even-even,580.7347,376.6265469320831,376.6265469320831,3.08175911391585554434,.95479252711920613095
4,4,8,16,increasing0.5,model-model,1159.1455,522.5752508361205,522.5752508361205,6.76650039548995513888,1.00000000000000000000
4,4,8,16,increasing0.5,model-even,1159.9154,572.3994565217391,572.3994565217391,4.62185820220510593195,1.00066419616864319449
4,4,8,16,increasing0.5,even-model,1159.7494,1535.6914847794505,1535.6914847794505,7.16295728534432549581,1.00052098722722902344
4,4,8,16,increasing0.5,even-even,1159.1795,1562.4107260935034,1562.4107260935034,6.15136651691284242522,1.00002933195185591455
4,4,8,16,increasing0.75,model-model,1739.9964,1241.230805494095,1241.230805494095,10.15721178122254555431,1.00000000000000000000
4,4,8,16,increasing0.75,model-even,1735.0566,1266.4554601589498,1266.4554601589498,6.91359523116953495136,.99716102860902470832
4,4,8,16,increasing0.75,even-model,1742.1336,3723.6924164822844,3723.6924164822844,10.75993534651808141965,1.00122827840333462758
4,4,8,16,increasing0.75,even-even,1738.2033,3799.3663804768503,3799.3663804768503,9.22404647356807855548,.99896948062651164105
4,4,8,16,decreasing0.25,model-model,586.6911,339.5762959866221,3799.3663804768503,3.42480349548907951537,1.00000000000000000000
4,4,8,16,decreasing0.25,model-even,588.1011,424.59239130434787,3799.3663804768503,2.34337770906468284169,1.00240330899855136715
4,4,8,16,decreasing0.25,even-model,585.7826,719.2038999785312,3799.3663804768503,3.61796759049665460847,.99845148494667807300
4,4,8,16,decreasing0.25,even-even,581.7473,721.6038989536531,3799.3663804768503,3.08713263349157780671,.99157341912976010715
4,4,8,16,decreasing0.5,model-model,1162.1103,778.5813063726621,3739.41169297685,6.78380738617623966399,1.00000000000000000000
4,4,8,16,decreasing0.5,model-even,1160.3334,786.6476378135264,3739.41169297685,4.62352378637488394703,.99847097130108906185
4,4,8,16,decreasing0.5,even-model,1162.9156,2335.7439191179865,3739.41169297685,7.18251267839463205634,1.00069296348203780656
4,4,8,16,decreasing0.5,even-even,1161.0529,2359.9429134405796,3739.41169297685,6.16130800572694284625,.99909010358138982160
4,4,8,16,decreasing0.75,model-model,1741.5982,1538.653804028346,3660.6188940638062,10.16656227288515030077,1.00000000000000000000
4,4,8,16,decreasing0.75,model-even,1734.8974,1562.8545513109548,3660.6188940638062,6.91296087471061471212,.99615249946859154999
4,4,8,16,decreasing0.75,even-model,1742.7086,4615.961412085037,4615.961412085037,10.76348671756347535317,1.00063757530296023503
4,4,8,16,decreasing0.75,even-even,1739.5092,4688.563653932864,4688.563653932864,9.23097643526463761378,.99880052701019098434
4,4,8,16,ideal,model-model,164.2696,159.2657382246377,159.2657382246377,1.00000000000000000000,1.00000000000000000000
4,4,8,16,ideal,model-even,191.9569,187.91137123745818,187.91137123745818,1.00000000000000000000,1.16854792365720741999
4,4,8,16,ideal,even-model,156.6221,152.50271739130437,152.50271739130437,1.00000000000000000000,.95344543360427005361
4,4,8,16,ideal,even-even,205.5127,201.29209239130438,201.29209239130438,1.00000000000000000000,1.25106958317302775437
4,4,8,16,transit,model-model,2325.4612,2400.5445808659574,2400.5445808659574,14.15636977261769676190,1.00000000000000000000
4,4,8,16,transit,model-even,2313.6893,2450.9581055489284,2450.9581055489284,12.05317078990127471322,.99493782136635949892
4,4,8,16,transit,even-model,2318.8908,7201.633742597872,7201.633742597872,14.80564237103192972128,.99717458197109459405
4,4,8,16,transit,even-even,2318.2749,7352.874316646785,7352.874316646785,11.28044592864577225641,.99690973128255160739
4,4,8,16,increasing0.25,model-model,609.6843,343.65547360248445,343.65547360248445,3.71148587444055382127,1.00000000000000000000
4,4,8,16,increasing0.25,model-even,663.0417,454.48331648129425,454.48331648129425,3.45411756493254475353,1.08751644088588143076
4,4,8,16,increasing0.25,even-model,581.2908,321.004304340081,321.004304340081,3.71142258978777579920,.95342917637866023448
4,4,8,16,increasing0.25,even-even,579.8595,333.1110695609862,333.1110695609862,2.82152635822506346323,.95108156795246326664
4,4,8,16,increasing0.5,model-model,1162.8888,526.8275691699605,526.8275691699605,7.07914793729332755421,1.00000000000000000000
4,4,8,16,increasing0.5,model-even,1166.7169,629.0377887228261,629.0377887228261,6.07801490855499333444,1.00329188826997043913
4,4,8,16,increasing0.5,even-model,1158.6818,1365.764067246209,1365.764067246209,7.39794575605869158950,.99638228521936061298
4,4,8,16,increasing0.5,even-even,1157.7568,1393.0793695559914,1393.0793695559914,5.63350488801908592510,.99558685232844275394
4,4,8,16,increasing0.75,model-model,1739.7497,1144.5243901548597,1144.5243901548597,10.59081960387071010095,1.00000000000000000000
4,4,8,16,increasing0.75,model-even,1734.7953,1165.8862766831865,1165.8862766831865,9.03742090021249561750,.99715223402538882461
4,4,8,16,increasing0.75,even-model,1741.2048,3433.5731704645796,3433.5731704645796,11.11723569023783999831,1.00083638468223331206
4,4,8,16,increasing0.75,even-even,1736.9950,3497.65883004956,3497.65883004956,8.45200807541334428480,.99841661130908658872
4,4,8,16,decreasing0.25,model-model,592.2224,382.11956521739137,3497.65883004956,3.60518562168532704773,1.00000000000000000000
4,4,8,16,decreasing0.25,model-even,584.7744,482.1785835597827,3497.65883004956,3.04638384970792922786,.98742364355012576356
4,4,8,16,decreasing0.25,even-model,583.5638,783.811973968987,3497.65883004956,3.72593522880870579566,.98537947906056913754
4,4,8,16,decreasing0.25,even-even,585.0679,789.2240803111843,3497.65883004956,2.84686980415322264755,.98791923439572701066
4,4,8,16,decreasing0.5,model-model,1161.7744,803.2842889205858,3404.491648725449,7.07236396752655390893,1.00000000000000000000
4,4,8,16,decreasing0.5,model-even,1158.8454,819.9829121525395,3404.491648725449,6.03700830759404845566,.99747885648022542070
4,4,8,16,decreasing0.5,even-model,1163.3801,2409.852866761757,3404.491648725449,7.42794343837810883649,1.00138210998624173505
4,4,8,16,decreasing0.5,even-even,1160.7273,2459.948736457618,3404.491648725449,5.64795898258355809640,.99909870625484603551
4,4,8,16,decreasing0.75,model-model,1739.5278,1544.3469898187484,3383.3866894863186,10.58946877571991409244,1.00000000000000000000
4,4,8,16,decreasing0.75,model-even,1735.5825,1589.4674705382101,3383.3866894863186,9.04152182078372801394,.99773197071067217206
4,4,8,16,decreasing0.75,even-model,1739.4898,4633.040969456245,4633.040969456245,11.10628576682345594906,.99997815499125682268
4,4,8,16,decreasing0.75,even-even,1739.3905,4768.402411614629,4768.402411614629,8.46366428936021958740,.99992107053419899354
4,4,8,16,ideal,model-model,202.2644,196.91241335853812,196.91241335853812,1.00000000000000000000,1.00000000000000000000
4,4,8,16,ideal,model-even,233.4109,228.01721014492756,228.01721014492756,1.00000000000000000000,1.15398903613290326918
4,4,8,16,ideal,even-model,176.5513,172.15180593297103,172.15180593297103,1.00000000000000000000,.87287382258074085207
4,4,8,16,ideal,even-even,204.9025,200.6766032608696,200.6766032608696,1.00000000000000000000,1.01304282908905373362
4,4,8,16,transit,model-model,2330.5663,2511.4547330096243,2511.4547330096243,11.52237516834400912864,1.00000000000000000000
4,4,8,16,transit,model-even,2329.7999,2539.5873813339,2539.5873813339,9.98153856567966620239,.99967115288674688207
4,4,8,16,transit,even-model,2321.1841,7534.364199028873,7534.364199028873,13.14736340089254511295,.99597428316027739695
4,4,8,16,transit,even-even,2318.7493,7618.7621440017,7618.7621440017,11.31635436366076548602,.99492955853691010635
4,4,8,16,increasing0.25,model-model,620.7857,367.21504112808464,367.21504112808464,3.06917925250315923118,1.00000000000000000000
4,4,8,16,increasing0.25,model-even,630.4034,390.5136501516684,390.5136501516684,2.70083102374396397083,1.01549278599684238860
4,4,8,16,increasing0.25,even-model,582.3694,376.33490454782185,376.33490454782185,3.29858460402160731753,.93811664798335399800
4,4,8,16,increasing0.25,even-even,581.1932,388.332149200531,388.332149200531,2.83643781798660338453,.93622195227757340415
4,4,8,16,increasing0.5,model-model,1172.9890,688.6072237318841,688.6072237318841,5.79928548968577762572,1.00000000000000000000
4,4,8,16,increasing0.5,model-even,1176.2145,802.7064130434784,802.7064130434784,5.03924409699804079415,1.00274981265808971780
4,4,8,16,increasing0.5,even-model,1166.8661,1696.2617155776388,1696.2617155776388,6.60921839714575876813,.99478008745180048576
4,4,8,16,increasing0.5,even-even,1166.2405,1733.8856116374218,1733.8856116374218,5.69168506972828540403,.99424674911699939215
4,4,8,16,increasing0.75,model-model,1737.8230,1342.3464265536286,1342.3464265536286,8.59183820781116202356,1.00000000000000000000
4,4,8,16,increasing0.75,model-even,1736.1715,1356.6444734286285,1356.6444734286285,7.43826230908667932817,.99904967306797067365
4,4,8,16,increasing0.75,even-model,1739.8049,4027.0392796608853,4027.0392796608853,9.85438736503214646394,1.00114044986169477558
4,4,8,16,increasing0.75,even-even,1738.5457,4069.933420285885,4069.933420285885,8.48474615975890972535,1.00041586513701337823
4,4,8,16,decreasing0.25,model-model,593.9219,367.2571859903382,4069.933420285885,2.93636398693986682777,1.00000000000000000000
4,4,8,16,decreasing0.25,model-even,597.7505,389.255561172902,4069.933420285885,2.56093652867111176041,1.00644630211480667744
4,4,8,16,decreasing0.25,even-model,589.3954,680.6009573412085,4069.933420285885,3.33838040274979566845,.99237862756029033446
4,4,8,16,decreasing0.25,even-even,588.6763,687.9801205428109,4069.933420285885,2.87295811422505825941,.99116786230647497591
4,4,8,16,decreasing0.5,model-model,1162.3019,770.0185214830734,4047.099384959798,5.74644821332869254302,1.00000000000000000000
4,4,8,16,decreasing0.5,model-even,1159.4910,776.1651251483167,4047.099384959798,4.96759577209119197089,.99758160939081317857
4,4,8,16,decreasing0.5,even-model,1167.0937,2310.05556444922,4047.099384959798,6.61050754086772513144,1.00412268103493593187
4,4,8,16,decreasing0.5,even-even,1163.1880,2328.49537544495,4047.099384959798,5.67678774051073071338,1.00076236647294476589
4,4,8,16,decreasing0.75,model-model,1746.5152,1601.6473030514035,3924.2461796732373,8.63481265116352655237,1.00000000000000000000
4,4,8,16,decreasing0.75,model-even,1734.9392,1621.0373015417417,3924.2461796732373,7.43298277843922456063,.99337194431517114766
4,4,8,16,decreasing0.75,even-model,1741.1828,4804.94190915421,4804.94190915421,9.86219189550006145522,.99694683447358488491
4,4,8,16,decreasing0.75,even-even,1741.1460,4863.111904625224,4863.111904625224,8.49743658569319554422,.99692576394410996251
4,4,8,16,ideal,model-model,202.5709,196.91241335853812,196.91241335853812,1.00000000000000000000,1.00000000000000000000
4,4,8,16,ideal,model-even,253.8566,248.58326086956524,248.58326086956524,1.00000000000000000000,1.25317407386747059918
4,4,8,16,ideal,even-model,170.1505,165.74177989130436,165.74177989130436,1.00000000000000000000,.83995529466473219993
4,4,8,16,ideal,even-even,190.5354,186.43744565217392,186.43744565217392,1.00000000000000000000,.94058623425181010697
4,4,8,16,transit,model-model,2329.3244,2522.627621619286,2522.627621619286,11.49881053991466691415,1.00000000000000000000
4,4,8,16,transit,model-even,2330.9572,2530.8554182678367,2530.8554182678367,9.18218080601410402565,1.00070097578508171725
4,4,8,16,transit,even-model,2321.6433,7567.882864857857,7567.882864857857,13.64464576948054810300,.99670243440544391326
4,4,8,16,transit,even-even,2318.6002,7592.566254803509,7592.566254803509,12.16886835727114226542,.99539600409457780977
4,4,8,16,increasing0.25,model-model,579.8954,261.28762541806026,261.28762541806026,2.86267869669335526474,1.00000000000000000000
4,4,8,16,increasing0.25,model-even,582.0674,291.30850883152175,291.30850883152175,2.29289843163423759713,1.00374550306831197488
4,4,8,16,increasing0.25,even-model,580.9471,383.754115621387,383.754115621387,3.41431321095148118871,1.00181360293597776426
4,4,8,16,increasing0.25,even-even,582.2469,402.6218833976551,402.6218833976551,3.05584631517292849517,1.00405504165061492124
4,4,8,16,increasing0.5,model-model,1164.4226,571.1831246520412,571.1831246520412,5.74822247420532761615,1.00000000000000000000
4,4,8,16,increasing0.5,model-even,1159.2999,590.56640625,590.56640625,4.56675107127409726593,.99560065220307472561
4,4,8,16,increasing0.5,even-model,1165.9679,1713.5493739561234,1713.5493739561234,6.85256816759280754390,1.00132709550639089279
4,4,8,16,increasing0.5,even-even,1159.5834,1742.5723066629473,1742.5723066629473,6.08592104144426704958,.99584412051088668323
4,4,8,16,increasing0.75,model-model,1747.9283,1366.261610114399,1366.261610114399,8.62872357283301797049,1.00000000000000000000
4,4,8,16,increasing0.75,model-even,1747.9302,1366.4399780327126,1366.4399780327126,6.88550228751192602437,1.00000108700110868392
4,4,8,16,increasing0.75,even-model,1741.2466,4098.7848303431965,4098.7848303431965,10.23356734185324168897,.99617736036426665784
4,4,8,16,increasing0.75,even-even,1738.8045,4099.319934098137,4099.319934098137,9.12588684307483018903,.99478022067609981484
4,4,8,16,decreasing0.25,model-model,699.9820,427.2327639751553,4099.319934098137,3.45549138597893379552,1.00000000000000000000
4,4,8,16,decreasing0.25,model-even,723.8912,487.4280740489131,4099.319934098137,2.85157525941811243040,1.03415687831972822158
4,4,8,16,decreasing0.25,even-model,586.4963,667.5148801913466,4099.319934098137,3.44692669137028689307,.83787340245892037223
4,4,8,16,decreasing0.25,even-even,587.3532,667.4333050357541,4099.319934098137,3.08264605947241300041,.83909757679483186710
4,4,8,16,decreasing0.5,model-model,1159.8795,768.73572914702,4082.0672352345014,5.72579526476902654823,1.00000000000000000000
4,4,8,16,decreasing0.5,model-even,1173.7053,769.5520019536971,4082.0672352345014,4.62349728153611133214,1.01192003134808400355
4,4,8,16,decreasing0.5,even-model,1163.5253,2306.20718744106,4082.0672352345014,6.83821264116179499913,1.00314325755390969492
4,4,8,16,decreasing0.5,even-even,1162.5292,2308.656005861091,4082.0672352345014,6.10138168550306137337,1.00228446144621057618
4,4,8,16,decreasing0.75,model-model,1747.6615,1597.1789194336575,3993.4734667068333,8.62740650310582615765,1.00000000000000000000
